Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log
-1.7001976165013486,-0.8788046834342276,RL,0.13380601955867974,0.7047324710784352,Pave,Nenhum,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7917689358154582,-0.5575438927951684,-0.1649869262325539,-0.9310297654041199,Hip,CompShg,HdBoard,HdBoard,Nenhum,-0.5552110999087274,TA,TA,CBlock,TA,TA,No,Rec,1.3184371833782178,Unf,-0.2936089315175484,-1.0382992587482789,0.08762890579121482,GasA,Ex,Y,SBrkr,-0.16460254291884002,-0.806455781658367,-0.11378314922750869,-0.9304417099719755,1.1871878865208392,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,TA,-0.9126483066731488,Typ,-0.8888796421072511,Nenhum,Detchd,0.22082162083235676,Unf,-0.9570752820256646,-0.31475763700582743,TA,TA,Y,-0.7369731079285163,-0.7000130968438566,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,Nenhum,Nenhum,-0.07770512885089968,-1.5940469174228846,0.14488220148963307,WD,Normal,129500,-0.5715383703279034
-1.695467349831035,-0.8788046834342276,RL,0.18673184003380094,1.2704860390984614,Pave,Nenhum,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7917689358154582,0.34764501550757615,-0.2639312827660335,-1.0767929027584515,Hip,CompShg,HdBoard,Plywood,Nenhum,-0.5552110999087274,TA,TA,CBlock,TA,TA,No,ALQ,0.8769057563619244,Unf,-0.2936089315175484,-0.9398292773836152,-0.32116541685284217,GasA,TA,Y,SBrkr,-0.5882019579421586,-0.806455781658367,-0.11378314922750869,-1.2443358419539055,1.1871878865208392,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,-1.0836365671508323,-0.18861420843089244,TA,-1.6171288516626148,Typ,-0.8888796421072511,Nenhum,Detchd,0.2143384330676309,Unf,-0.9570752820256646,-0.48025211412131374,TA,TA,Y,0.47592285245661997,-0.7000130968438566,-0.37606990707823806,-0.10395193728798917,3.106792856626161,-0.040091552114964624,Nenhum,Nenhum,Nenhum,-0.07770512885089968,0.9987770114965837,0.14488220148963307,WD,Normal,144000,-0.2481863868844592
-1.6931022164958782,-0.8788046834342276,RL,1.245248249536225,0.5293744647011873,Pave,Nenhum,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.8849182223819823,-0.5575438927951684,1.1872526130583336,1.109654157556524,Gable,CompShg,VinylSd,VinylSd,Stone,1.4982854252821294,Gd,TA,PConc,Gd,TA,Av,Unf,-1.0485892833481836,Unf,-0.2936089315175484,2.228022074323497,1.5375712689193544,GasA,Ex,Y,SBrkr,1.337851632241993,-0.806455781658367,-0.11378314922750869,0.1829015394014327,-0.7893367181157322,-0.2484350058437196,0.9442221337357041,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,Gd,0.4963127833057832,Typ,0.7637977763017398,Gd,Attchd,0.3094251869502771,RFn,1.8664104668481492,2.0435386618898526,TA,TA,Y,0.6491937039402108,-0.14882994145910827,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,Nenhum,Nenhum,-0.07770512885089968,0.6283735930795169,-0.6080202849127639,New,Partial,279500,1.7723457175391426
-1.6907370831607216,-0.8788046834342276,RL,0.2925834809840433,0.6151334897177976,Pave,Nenhum,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.046574643283262065,-0.5575438927951684,-0.32989418712168656,-1.1739683276613393,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.8674727672169642,TA,TA,CBlock,TA,TA,No,BLQ,0.8664553083852073,Unf,-0.2936089315175484,-0.11124040980290735,0.767888208316091,GasA,TA,Y,SBrkr,0.5402933586434011,-0.806455781658367,-0.11378314922750869,-0.40810225597079497,1.1871878865208392,-0.2484350058437196,-0.96575162864173,1.2506075183282164,-1.0836365671508323,-0.18861420843089244,TA,-0.9126483066731488,Typ,0.7637977763017398,Fa,Attchd,0.21001630789114697,RFn,-0.9570752820256646,-0.48025211412131374,TA,TA,Y,-0.7369731079285163,2.8576236333667917,2.534799861274377,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,GdWo,Nenhum,-0.07770512885089968,-0.4828366621716838,0.14488220148963307,WD,Normal,157000,0.015146357358095639
-1.6883719498255647,-0.29786183862620613,RM,-0.8717845694686229,-0.9208490478931328,Pave,Nenhum,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,0.8849182223819823,2.1580228321130654,-1.3523192046343089,0.8181278828478606,Gable,CompShg,Wd Sdng,Wd Sdng,Nenhum,-0.5552110999087274,TA,TA,BrkTil,TA,TA,No,Unf,-1.0485892833481836,Unf,-0.2936089315175484,0.6380921313135588,-0.5766618685053778,GasA,Ex,Y,FuseA,-0.7801454428745999,-0.806455781658367,-0.11378314922750869,-1.3865691205082176,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,-1.0836365671508323,-0.18861420843089244,TA,-0.9126483066731488,Typ,-0.8888796421072511,Nenhum,Detchd,0.27700924812664773,Unf,0.4546675924112423,0.6782092256870904,TA,TA,Y,-0.32112306436789817,1.170669127492259,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,GdPrv,Nenhum,-0.07770512885089968,0.25797017466245,-0.6080202849127639,WD,Normal,132000,-0.5132826104413132
-1.6860068164904078,-0.8788046834342276,RL,0.2925834809840433,0.7178523219205286,Pave,Nenhum,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.046574643283262065,1.2528339238103208,-7.966534342126013e-05,-0.6880912031469003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.6527280325564824,TA,TA,CBlock,TA,TA,No,ALQ,0.46150044928742345,Unf,-0.2936089315175484,-0.33700085488286835,-0.027344497452426203,GasA,Ex,Y,SBrkr,-0.2837398783941484,-0.806455781658367,-0.11378314922750869,-1.0187244345918933,1.1871878865208392,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,-1.0836365671508323,-0.18861420843089244,TA,-0.9126483066731488,Typ,0.7637977763017398,TA,Attchd,0.23162693377356658,Fin,0.4546675924112423,0.18172579434063152,TA,TA,Y,-0.7369731079285163,-0.7000130968438566,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,Nenhum,Shed,1.4207608241029681,-1.2236434990058176,1.6506871742944271,WD,Normal,149000,-0.1441938369980232
-1.6812765498200943,-0.8788046834342276,RL,-0.07789726234180504,1.5031233942741167,Pave,Nenhum,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,-0.7917689358154582,-0.5575438927951684,1.1212897087026807,0.9638910202021923,Gable,CompShg,VinylSd,VinylSd,Nenhum,-0.5552110999087274,TA,TA,PConc,TA,TA,No,GLQ,0.6391580648916125,Unf,-0.2936089315175484,-0.23612916665565173,0.3239631235698103,GasA,Ex,Y,SBrkr,0.08029086889151603,-0.806455781658367,-0.11378314922750869,-0.7489716649199222,1.1871878865208392,-0.2484350058437196,-0.96575162864173,1.2506075183282164,0.2167273134301662,-0.18861420843089244,Gd,-0.20816776168368278,Typ,-0.8888796421072511,Nenhum,Detchd,0.3051030617737932,Unf,0.4546675924112423,0.6782092256870904,TA,TA,Y,-0.7369731079285163,1.00364392889082,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,Nenhum,Nenhum,-0.07770512885089968,-0.11243324375461693,0.14488220148963307,WD,Normal,159000,0.05371253607277269
-1.6789114164849377,-0.8788046834342276,RL,0.13380601955867974,-0.4600542866098537,Pave,Nenhum,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7917689358154582,0.34764501550757615,-0.3958570914773396,-0.9310297654041199,Hip,CompShg,BrkFace,Plywood,Nenhum,-0.5552110999087274,TA,TA,CBlock,TA,TA,No,LwQ,0.2681671617181589,Unf,-0.2936089315175484,-0.09923187549014348,0.052498143688991174,GasA,TA,Y,SBrkr,0.8248992156121933,-0.806455781658367,-0.11378314922750869,-0.19720463604543573,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,TA,-0.20816776168368278,Min1,-0.8888796421072511,Nenhum,Attchd,0.20569418271466305,Unf,-0.9570752820256646,-0.7802108538931327,TA,TA,Y,-0.7369731079285163,-0.7000130968438566,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,MnPrv,Nenhum,-0.07770512885089968,-0.4828366621716838,0.8977846878920301,COD,Abnorml,139000,-0.355854311042574
-1.6741811498146242,-0.29786183862620613,RM,-0.5542296466178958,-0.49557388279210646,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,0.8849182223819823,1.2528339238103208,-1.3193377524564824,-1.6598454521757784,Gable,CompShg,Wd Sdng,Wd Sdng,Nenhum,-0.5552110999087274,TA,TA,PConc,TA,TA,No,Unf,-1.0485892833481836,Unf,-0.2936089315175484,0.16975929311576746,-1.1994344694084333,GasA,Ex,Y,FuseF,0.060434646312297974,-0.806455781658367,-0.11378314922750869,-0.7636854523565751,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,Gd,-0.20816776168368278,Typ,0.7637977763017398,Gd,Attchd,0.1451844302438882,Unf,-0.9570752820256646,-0.852614687631158,TA,TA,N,-0.7369731079285163,-0.7000130968438566,3.014431811741569,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,GdPrv,Nenhum,-0.07770512885089968,-0.11243324375461693,-0.6080202849127639,WD,Normal,139400,-0.3470994635452088
-1.6718160164794673,-0.8788046834342276,RL,0.3984351219342857,0.2381777752791151,Pave,Nenhum,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.7232618014807024,-0.5575438927951684,1.0553268043470276,0.8667155952993045,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.330516101328628,Gd,TA,PConc,Gd,TA,No,Unf,-1.0485892833481836,Unf,-0.2936089315175484,2.907705116425932,2.441389966640199,GasA,Ex,Y,SBrkr,2.3339721316327657,-0.806455781658367,-0.11378314922750869,0.9210432091401901,-0.7893367181157322,-0.2484350058437196,0.9442221337357041,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,Gd,0.4963127833057832,Typ,0.7637977763017398,Gd,Attchd,0.30078093659730926,RFn,0.4546675924112423,0.4609977244730147,TA,TA,Y,0.7444926722561859,1.9556875609190216,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,Nenhum,Nenhum,-0.07770512885089968,0.9987770114965837,0.14488220148963307,WD,Normal,230000,1.1784748993333736
-1.6694508831443104,1.444966695797858,RM,-1.2422653127944714,-1.5275621502494503,Pave,Nenhum,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,-0.7917689358154582,1.2528339238103208,0.1978090477235379,-0.39656492843823693,Gable,CompShg,CemntBd,CmentBd,Nenhum,-0.5552110999087274,TA,TA,PConc,Gd,TA,No,GLQ,1.1460047917623872,Unf,-0.2936089315175484,-0.8797866058197957,0.08762890579121482,GasA,TA,Y,SBrkr,-0.0984151343214465,-0.806455781658367,-0.11378314922750869,-0.8813957518497989,1.1871878865208392,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,TA,-0.20816776168368278,Typ,0.7637977763017398,TA,Attchd,0.2445933093030183,Unf,0.4546675924112423,0.6575224160476547,TA,TA,Y,0.12938114948943816,1.1372640877719713,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,Nenhum,Nenhum,-0.07770512885089968,-0.11243324375461693,-0.6080202849127639,WD,Normal,129900,-0.5621422696515402
-1.6670857498091538,-0.8788046834342276,RL,0.18673184003380094,-0.24053678227629155,Pave,Nenhum,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7917689358154582,2.1580228321130654,-0.06604256969907432,0.8181278828478606,Gable,CompShg,Plywood,Plywood,Nenhum,-0.5552110999087274,TA,Gd,CBlock,TA,TA,Mn,Rec,-0.5574182284424843,ALQ,4.075719182545395,-0.8701797783695847,0.15150301870434874,GasA,Ex,Y,SBrkr,-0.0984151343214465,-0.806455781658367,-0.11378314922750869,-0.8813957518497989,1.1871878865208392,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,Gd,-0.20816776168368278,Typ,0.7637977763017398,TA,Attchd,0.22730480859708266,Unf,-0.9570752820256646,-0.9043317117297475,TA,TA,Y,2.780425177188379,0.8032136905690933,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,MnPrv,Nenhum,-0.07770512885089968,-0.4828366621716838,1.6506871742944271,WD,Normal,154000,-0.04363399563630527
-1.664720616473997,-0.8788046834342276,RL,2.2508388385635274,1.674321447945335,Pave,Nenhum,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.7232618014807024,-0.5575438927951684,1.2202340652361603,1.109654157556524,Gable,CompShg,VinylSd,VinylSd,Stone,3.7396835933009074,Gd,TA,PConc,Gd,TA,No,Unf,-1.0485892833481836,Unf,-0.2936089315175484,2.4009449684272965,1.7675180754066364,GasA,Ex,Y,SBrkr,1.6886448978081787,-0.806455781658367,-0.11378314922750869,0.44284511744896854,-0.7893367181157322,-0.2484350058437196,0.9442221337357041,-0.7433007458099667,0.2167273134301662,-0.18861420843089244,Gd,0.4963127833057832,Typ,0.7637977763017398,Gd,Attchd,0.31158624953851904,RFn,1.8664104668481492,2.3021237823828,TA,TA,Y,-0.7369731079285163,0.23532801532420117,-0.37606990707823806,-0.10395193728798917,-0.27020023203345345,-0.040091552114964624,Nenhum,Nenhum,Nenhum,-0.07770512885089968,0.25797017466245,0.8977846878920301,WD,Normal,256300,1.5083384183905086
