MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Nenhum,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Nenhum,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Nenhum,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasW,Heating_Grav,Heating_OthW,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Nenhum,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Nenhum,GarageFinish_Nenhum,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Nenhum,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Nenhum,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Gd,PoolQC_Nenhum,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_Nenhum,MiscFeature_Nenhum,MiscFeature_Othr,MiscFeature_Shed,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1.444966695797858,-0.2366747237671686,-0.0475789759889184,2.5616053805794228,-0.5575438927951684,1.1542711608805072,1.0124787326536362,3.5786250423055463,-0.9754361475111644,-0.2936089315175484,2.6170985860570464,2.1443753415941265,1.9666320139172315,-0.806455781658367,-0.1137831492275086,0.6488381415621101,-0.7893367181157322,-0.2484350058437196,0.944222133735704,-0.7433007458099667,-1.0836365671508323,-0.1886142084308924,-0.2081677616836827,0.7637977763017398,0.3072641243620351,0.4546675924112423,0.6161487967687831,3.551480466290358,0.5025683330865034,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,0.25797017466245,0.144882201489633,266000,1.621516057208861,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.3744752474906923,-1.6656718765954408,-2.0497962130371667,-0.7917689358154582,-2.3679217094006577,0.1978090477235379,-0.3965649284382369,-0.5552110999087274,-0.7115623360990602,1.2238822697737732,-0.9398292773836152,-1.5219987396197596,-1.832525239573157,0.62394826101619,-0.1137831492275086,-0.7538762607321398,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,1.2506075183282164,0.2167273134301662,-0.1886142084308924,-1.6171288516626148,-0.8888796421072511,0.2445933093030183,-0.9570752820256646,-0.5629993526790569,0.8397916405721608,-0.7000130968438566,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,-0.8532400805887507,1.6506871742944271,85000,-1.854279840164261,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.1816732696646018,-0.1308230828169262,-0.8200501938624155,0.046574643283262,-0.5575438927951684,-1.0225046828560436,-1.6598454521757784,-0.5552110999087274,-1.0485892833481836,-0.2936089315175484,0.9743310920709476,-0.1295430781134404,-0.389639732149978,0.695965131220291,-0.1137831492275086,0.3864422656084654,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.1886142084308924,-0.2081677616836827,0.7637977763017398,0.1646339935380658,-0.9570752820256646,-0.6871202105156716,-0.7369731079285163,-0.7000130968438566,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,1.3691804299136507,-1.360922771315161,140200,-0.3296648813389868,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.8788046834342276,0.2925834809840433,1.207766752146015,0.046574643283262,2.158022832113065,-0.3298941871216865,0.6723647454935289,-0.5552110999087274,0.2524914897530834,-0.2936089315175484,-0.2553428215560739,-0.1742549571526341,-0.4359709181681535,-0.806455781658367,-0.1137831492275086,-1.1315301382728995,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,-1.0836365671508323,-0.1886142084308924,-0.9126483066731488,-0.8888796421072511,0.2100163078911469,-0.9570752820256646,-0.7440089370241201,-0.7369731079285163,-0.7000130968438566,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,33.102612400841885,-0.8532400805887507,-0.6080202849127639,151500,-0.0934990493950928,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.8788046834342276,0.2925834809840433,2.752709187893009,0.046574643283262,-0.5575438927951684,-0.3298941871216865,-1.1739683276613393,-0.3538879111645257,2.269427949259465,-0.2936089315175484,-0.8605729509193736,1.4864719785888474,1.2849017053640783,-0.806455781658367,-0.1137831492275086,0.1436647729036914,1.1871878865208392,-0.2484350058437196,0.944222133735704,-0.7433007458099667,0.2167273134301662,-0.1886142084308924,-0.2081677616836827,2.416475194710731,0.2100163078911469,0.4546675924112423,0.2748164377180925,-0.7369731079285163,-0.031912302438101,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,2.1099872667477846,0.8977846878920301,157500,0.0248337656627011,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.3744752474906923,-1.6656718765954408,-2.095875689165495,0.8849182223819823,-0.5575438927951684,1.088308256524854,0.9638910202021924,0.1561308336541184,0.4484373893165272,-0.2936089315175484,-0.9014019675827708,-0.793833852410033,-1.0779887815628708,1.3341836016497377,-0.1137831492275086,0.5066048630077981,1.1871878865208392,-0.2484350058437196,0.944222133735704,1.2506075183282164,-1.0836365671508323,-0.1886142084308924,-0.2081677616836827,-0.8888796421072511,0.3029419991855512,0.4546675924112423,0.1506955798814778,-0.7369731079285163,-0.2490450606199716,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,1.3691804299136507,0.144882201489633,154000,-0.0436339956363052,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.444966695797858,0.6630642243098916,-1.192525959233066,0.8849182223819823,-0.5575438927951684,0.5276235695018032,0.089312196076202,-0.5552110999087274,1.7782568943537658,-0.2936089315175484,-0.469094732323271,1.40662933744743,1.2021674446173365,-0.806455781658367,-0.1137831492275086,0.0823573252509707,1.1871878865208392,-0.2484350058437196,-0.96575162864173,1.2506075183282164,-1.0836365671508323,-0.1886142084308924,-0.2081677616836827,0.7637977763017398,0.2662039351854379,0.4546675924112423,0.0007162099955683,-0.7369731079285163,0.6361884919676545,-0.376069907078238,-0.1039519372879891,3.2602925424743256,-0.0400915521149646,-0.0777051288508996,2.1099872667477846,-1.360922771315161,190000,0.5963884143795133,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.1816732696646018,-0.3954521851925322,0.0276201690816167,-0.7917689358154582,0.3476450155075761,-0.9565417785003906,-1.6598454521757784,-0.5552110999087274,-0.4320128527218803,2.19193700163203,-1.360127978330351,-1.266502287967224,-1.567775605183583,0.4227976925150805,-0.1137831492275086,-0.7563285586382487,-0.7893367181157322,3.8115160107075927,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.1886142084308924,-0.9126483066731488,-0.8888796421072511,0.1689561187145497,-0.9570752820256646,-1.2663508804198738,-0.3211230643678981,-0.7000130968438566,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,-1.2236434990058176,0.144882201489633,95000,-1.5154117232350448,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.646427545511019,-0.3954521851925322,-0.1528577790876676,0.046574643283262,2.158022832113065,-1.385300656812135,0.9153033077507484,-0.5552110999087274,-1.0485892833481836,-0.2936089315175484,0.1385371039025813,-1.2409526428019704,-1.2236010804771364,-0.806455781658367,-0.1137831492275086,-1.7151770399268005,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,-1.0836365671508323,-0.1886142084308924,-0.9126483066731488,-0.8888796421072511,0.3072641243620351,0.4546675924112423,0.2024126039800673,0.1813624049345154,-0.7000130968438566,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,-0.4828366621716838,1.6506871742944271,105900,-1.1844867337742129,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.1816732696646018,-0.3954521851925322,-0.1912573425279408,0.046574643283262,-0.5575438927951684,-0.9895232306782172,0.7695401703964166,-0.5552110999087274,-0.0348958296066341,-0.2936089315175484,-0.0343857902012185,-0.2317416587744546,0.3384217624213508,0.1943303801434499,-0.1137831492275086,0.4305836279184243,-0.7893367181157322,-0.2484350058437196,-0.96575162864173,-0.7433007458099667,-1.0836365671508323,-0.1886142084308924,-0.2081677616836827,2.416475194710731,0.1667950561263078,-0.9570752820256646,-1.059482784025516,-0.7369731079285163,-0.7000130968438566,1.410145632592685,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,-0.1124332437546169,-1.360922771315161,140000,-0.3340141825390506,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.8788046834342276,1.9862097361879216,0.7204122928165468,0.046574643283262,-0.5575438927951684,0.8244566391022419,0.5266016081391972,-0.5552110999087274,-0.1759768772923137,3.2646462990965848,-0.5867783685883571,0.598621809096286,0.3648967258603082,-0.806455781658367,-0.1137831492275086,-0.5380740449945629,1.1871878865208392,-0.2484350058437196,0.944222133735704,-0.7433007458099667,0.2167273134301662,-0.1886142084308924,-0.2081677616836827,-0.8888796421072511,0.2856534984796156,0.4546675924112423,0.3937655931448483,-0.7369731079285163,-0.2657475804801155,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,0.6283735930795169,-0.6080202849127639,177500,0.3890505998490144,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.8788046834342276,-0.1308230828169262,0.0800995724499901,0.046574643283262,0.3476450155075761,0.7255122825687623,0.3808384707848655,0.1561308336541184,0.4144734333921969,-0.2936089315175484,0.0760927254762092,0.4644861719787048,0.2556875016746089,-0.806455781658367,-0.1137831492275086,-0.6189998758961542,1.1871878865208392,-0.2484350058437196,0.944222133735704,-0.7433007458099667,0.2167273134301662,-0.1886142084308924,-0.2081677616836827,-0.8888796421072511,0.2791703107148897,0.4546675924112423,-0.2320103984480842,0.3026520009730291,-0.2657475804801155,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,0.25797017466245,0.8977846878920301,173000,0.3108146205401726,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.444966695797858,-1.2422653127944714,-1.5275621502494503,-0.7917689358154582,-0.5575438927951684,0.1978090477235379,-0.3965649284382369,-0.5552110999087274,1.2348335995644817,-0.2936089315175484,-0.716470539166207,0.4133868816481977,0.1729532409278669,-0.806455781658367,-0.1137831492275086,-0.6803073235488749,1.1871878865208392,-0.2484350058437196,-0.96575162864173,1.2506075183282164,0.2167273134301662,-0.1886142084308924,-0.2081677616836827,0.7637977763017398,0.2445933093030183,0.4546675924112423,0.4299675100138609,3.9066857118317193,0.8032136905690933,-0.376069907078238,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,0.6283735930795169,-0.6080202849127639,134000,-0.4674669529156304,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.5154581441050238,1.298174070011346,-0.6616519946712883,-0.7917689358154582,-1.462732801097913,-0.3958570914773396,-1.271143752564227,0.2500816550680791,-0.2648056850944082,1.6294187114981782,-0.2361291666556517,0.1578904299956621,0.867921031200499,-0.806455781658367,-0.1137831492275086,-0.1653247632660209,-0.7893367181157322,3.8115160107075927,-0.96575162864173,-0.7433007458099667,0.2167273134301662,-0.1886142084308924,-0.2081677616836827,-0.8888796421072511,0.205694182714663,-0.9570752820256646,-0.8112410683522864,0.7185020445336472,-0.7000130968438566,4.486405728692608,-0.1039519372879891,-0.2702002320334534,-0.0400915521149646,-0.0777051288508996,0.25797017466245,-1.360922771315161,130000,-0.5597977652844326,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0507038682586067,0.5572125833596493,0.964249520662282,1.7232618014807024,-0.5575438927951684,0.9234009956357216,0.6723647454935289,3.001498567905501,1.4490677830871803,-0.2936089315175484,-1.04790608619849,0.2345393654914228,-0.0123715031448349,1.274583433204964,-0.1137831492275086,1.237389639028229,1.1871878865208392,-0.2484350058437196,0.944222133735704,1.2506075183282164,0.2167273134301662,-0.1886142084308924,0.4963127833057832,0.7637977763017398,0.2921366862443414,0.4546675924112423,0.7609564642448337,1.065043747500829,0.5526758926669351,-0.376069907078238,-0.1039519372879891,6.905910081368228,-0.0400915521149646,-0.0777051288508996,-0.1124332437546169,-1.360922771315161,280000,1.7777911092103065,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
